Video ID,Age,Gender,Ethnicity,chills Binary,chills Binary,Chills #,Chill Intensity,Timings,Daily Chills,NIO_Openess,Prior exposure,Sleppiness,Pre-Pleasure,Prepleasure /2 arrondi,Prepleasure /2,Post-Pleasure,Pre Calm,Pre-calm/2,Pre-calm/2 (rounded),Post Calm,Pre NEO,Post NEO,Diff NEO,Total NEO,Emotion drift,Direction,,,Tan inverse,Calm Diff,Pleasure Diff,,Tan inverse,
8waJ7W3QcJc,22,female,White,1,TRUE,5,2,"17.72,31.27,34.79,154.67,166.96",3,3,No,4,7,2,3.5,3,6,3,2,3,6,8,2,14,0.5,#DIV/0!,,,-1.57,0,-0.5,FALSE,-1.57,Down
8waJ7W3QcJc,32,female,White,0,FALSE,0,0,,1,2,No,4,6,2,3,2,4,2,1,3,7,12,5,19,1.414213562,-1.557407725,,,-0.7853981634,1,-1,FALSE,-0.7853981634,Down
8waJ7W3QcJc,61,female,White,1,TRUE,5,1,"27.53,62.17,82.37,102.52,177.15",2,1,No,5,6,3,3,3,3,1.5,1,3,8,8,0,16,1.5,0,,,0,1.5,0,FALSE,0,Down
8waJ7W3QcJc,45,female,White,1,TRUE,8,2,"1.03,77.06,135.74,157.05,159.31,162.33,171.84,177.11",1,3,No,9,9,5,4.5,3,1,0.5,0,3,11,16,5,27,2.915475947,-0.6841368083,,,-0.5404195003,2.5,-1.5,FALSE,-0.5404195003,Down
8waJ7W3QcJc,28,female,White,1,TRUE,3,1,"45.82,83.18,103.00",1,2,No,3,5,2,2.5,3,5,2.5,1,2,5,9,4,14,0.7071067812,-1.557407725,,,-0.7853981634,-0.5,0.5,FALSE,-0.7853981634,Down
8waJ7W3QcJc,62,female,White,0,FALSE,0,0,,1,3,No,7,8,4,4,2,8,4,2,2,5,12,7,17,2.828427125,1.557407725,,,0.7853981634,-2,-2,Up,0.7853981634,Up
8waJ7W3QcJc,69,female,White,1,TRUE,3,1,"2.88,48.78,77.88",2,3,No,10,10,5,5,3,0,0,0,3,7,12,5,19,3.605551275,-0.7868428895,,,-0.5880026035,3,-2,FALSE,-0.5880026035,Down
8waJ7W3QcJc,28,male,Hispanic,0,FALSE,0,0,,1,1,No,6,9,3,4.5,2,9,4.5,2,3,11,14,3,25,2.915475947,-10.39877834,,,1.030376827,-1.5,-2.5,Up,1.030376827,Up
8waJ7W3QcJc,39,male,Hispanic,0,FALSE,0,0,,1,0,No,6,9,3,4.5,0,9,4.5,2,3,0,7,7,7,4.74341649,-0.1425465431,,,1.249045772,-1.5,-4.5,Up,1.249045772,Up
8waJ7W3QcJc,40,male,Hispanic,1,TRUE,7,3,"13.60,27.91,42.46,59.53,76.85,119.50,153.13",1,3,No,10,10,5,5,4,5,2.5,1,4,11,14,3,25,1.802775638,-0.7868428895,,,-0.5880026035,1.5,-1,FALSE,-0.5880026035,Down
8waJ7W3QcJc,22,female,Asian,1,TRUE,2,1,"12.08,21.63",1,3,No,4,6,2,3,3,8,4,2,1,6,11,5,17,3,0,,,0,-3,0,FALSE,0,Down
8waJ7W3QcJc,44,male,Asian,0,FALSE,0,0,,0,0,No,3,3,2,1.5,0,7,3.5,2,0,6,10,4,16,3.807886553,0.4568931069,,,0.4048917863,-3.5,-1.5,Up,0.4048917863,Up
FOjdXSrtUxA,27,female,White ,1,TRUE,5,2,"3.54,7.55,21.32,66.71,83.49",3,2,No,7,7,4,3.5,1,7,3.5,2,1,3,11,8,14,3.535533906,1.557407725,,,0.7853981634,-2.5,-2.5,Up,0.7853981634,Up
FOjdXSrtUxA,28,female,White,1,TRUE,5,1,"61.42,72.63,82.56,159.82,213.95",2,3,No,2,8,1,4,4,6,3,2,3,7,11,4,18,0,#DIV/0!,,,0,0,0,FALSE,0,Down
FOjdXSrtUxA,63,female,White,1,TRUE,1,1,227.31,1,1,No,10,7,5,3.5,2,1,0.5,0,4,6,13,7,19,3.807886553,-0.4568931069,,,-0.4048917863,3.5,-1.5,FALSE,-0.4048917863,Down
FOjdXSrtUxA,54,female,White,0,FALSE,0,0,,2,3,No,7,8,4,4,2,3,1.5,1,1,7,12,5,19,2.061552813,1.157821282,,,1.325817664,-0.5,-2,Up,1.325817664,Up
FOjdXSrtUxA,21,female,White,1,TRUE,2,1,"44.29,226.96",2,1,No,7,5,4,2.5,2,6,3,2,3,8,11,3,19,0.5,#DIV/0!,,,-1.57,0,-0.5,FALSE,-1.57,Down
FOjdXSrtUxA,69,female,White,0,FALSE,0,0,,2,3,No,8,8,4,4,1,0,0,0,0,6,12,6,18,3,#DIV/0!,,,-1.57,0,-3,FALSE,-1.57,Down
FOjdXSrtUxA,38,male,White,0,FALSE,0,0,,1,3,No,7,6,4,3,2,1,0.5,0,2,2,7,5,9,1.802775638,-0.7868428895,,,-0.5880026035,1.5,-1,FALSE,-0.5880026035,Down
FOjdXSrtUxA,30,male,White,0,FALSE,0,0,,1,4,No,10,4,5,2,2,1,0.5,0,2,10,14,4,24,1.5,0,,,0,1.5,0,FALSE,0,Down
FOjdXSrtUxA,59,male,White,1,TRUE,4,1,"128.20,175.40,213.15,221.46",1,0,No,1,3,1,1.5,2,5,2.5,1,2,2,6,4,8,0.7071067812,-1.557407725,,,-0.7853981634,-0.5,0.5,FALSE,-0.7853981634,Down
FOjdXSrtUxA,61,male,White,0,FALSE,0,0,,1,3,No,10,8,5,4,3,8,4,2,3,7,14,7,21,1.414213562,1.557407725,,,0.7853981634,-1,-1,Up,0.7853981634,Up
FOjdXSrtUxA,20,male,Mixed,0,FALSE,0,0,,1,0,No,4,6,2,3,1,8,4,2,1,2,9,7,11,3.605551275,0.7868428895,,,0.5880026035,-3,-2,Up,0.5880026035,Up
FOjdXSrtUxA,28,female,Hispanic,0,FALSE,0,0,,1,2,No,5,6,3,3,2,6,3,2,2,8,9,1,17,1.414213562,1.557407725,,,0.7853981634,-1,-1,Up,0.7853981634,Up
FOjdXSrtUxA,27,female,Asian,1,TRUE,1,2,46.63,1,2,Yes,5,5,3,2.5,3,5,2.5,1,2,2,10,8,12,0.7071067812,-1.557407725,,,-0.7853981634,-0.5,0.5,FALSE,-0.7853981634,Down
FOjdXSrtUxA,25,female,Asian,1,TRUE,2,1,"11.69,251.65",1,3,No,2,4,1,2,2,5,2.5,1,3,-1,4,5,3,0.5,0,,,0,0.5,0,FALSE,0,Down
FOjdXSrtUxA,35,female,Asian,1,TRUE,3,2,"83.15,96.19,195.22",1,3,Yes,3,6,2,3,2,7,3.5,2,3,3,13,10,16,1.118033989,-2.185039863,,,1.107148718,-0.5,-1,Up,1.107148718,Up
C1ZL5AxmK_A,58,female,White,1,TRUE,2,1,"105.10,131.20",2,2,No,6,7,3,3.5,4,7,3.5,2,4,5,9,4,14,0.7071067812,1.557407725,,,0.7853981634,0.5,0.5,Up,0.7853981634,Up
C1ZL5AxmK_A,72,female,White,1,TRUE,4,2,"42.09,116.61,213.21,277.40",2,3,No,10,8,5,4,3,8,4,2,3,-5,1,6,-4,1.414213562,1.557407725,,,0.7853981634,-1,-1,Up,0.7853981634,Up
C1ZL5AxmK_A,68,female,White,1,TRUE,3,2,"71.78,102.53,224.98",1,2,No,10,9,5,4.5,3,6,3,2,4,6,10,4,16,1.802775638,-14.10141995,,,-0.9827937232,1,-1.5,FALSE,-0.9827937232,Down
C1ZL5AxmK_A,63,female,White,1,TRUE,2,1,"74.56,225.70",1,3,No,10,5,5,2.5,3,5,2.5,1,3,11,15,4,26,0.7071067812,1.557407725,,,0.7853981634,0.5,0.5,Up,0.7853981634,Up
C1ZL5AxmK_A,21,male,White,0,FALSE,0,0,,0,1,No,9,9,5,4.5,2,8,4,2,2,5,9,4,14,3.201562119,3.009569674,,,0.8960553846,-2,-2.5,Up,0.8960553846,Up
